,Compound_CID,IUPAC_Name,SMILES
1017,208933,"7-(3-aminopyrrolidin-1-yl)-1-ethyl-6-fluoro-4-oxo-1,8-naphthyridine-3-carboxylic acid",CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCC(C3)N)F)C(=O)O
1018,207996,"6'-(1-amino-2-hydroxyethyl)-4-(3,5-diamino-2,6-dihydroxycyclohexyl)oxy-6-(hydroxymethyl)spiro[4,6,7,7a-tetrahydro-3aH-[1,3]dioxolo[4,5-c]pyran-2,2'-oxane]-3',4',5',7-tetrol",C1C(C(C(C(C1N)O)OC2C3C(C(C(O2)CO)O)OC4(O3)C(C(C(C(O4)C(CO)N)O)O)O)O)N
1019,216262,"(4R,5S,6S)-6-[(1R)-1-hydroxyethyl]-3-[(3S,5S)-5-[(1R)-1-hydroxy-3-(methylamino)propyl]pyrrolidin-3-yl]sulfanyl-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid",C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)[C@@H](CCNC)O)C(=O)O)[C@@H](C)O
1020,216265,"[3-(2-methylpropanoyloxymethyl)phenyl] (2S,5R,6R)-3,3-dimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",CC(C)C(=O)OCC1=CC(=CC=C1)OC(=O)[C@H]2C(S[C@H]3N2C(=O)[C@H]3NC(=O)CC4=CC=CC=C4)(C)C
1021,215651,"2-[5-amino-2-(aminomethyl)-6-[5-[3,5-diamino-2-[3-amino-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-hydroxycyclohexyl]oxy-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]oxy-4-hydroxyoxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)OC5C(C(C(C(O5)CO)O)O)O)O)N)O)O)N
1022,5486849,8-hydroxy-3-(hydroxymethyl)-6-methoxyisochromen-1-one,COC1=CC(=C2C(=C1)C=C(OC2=O)CO)O
1023,5487121,"(2S,3S,4S)-2-[(1R)-2-amino-1-[(2S,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-4-hydroxy-3-methoxyoxolan-2-yl]-2-oxoethoxy]-3,4-dihydroxy-N-[(3S)-2-oxoazepan-3-yl]-3,4-dihydro-2H-pyran-6-carboxamide",CO[C@H]1[C@H]([C@@H](O[C@@H]1[C@H](C(=O)N)O[C@@H]2[C@H]([C@H](C=C(O2)C(=O)N[C@H]3CCCCNC3=O)O)O)N4C=CC(=O)NC4=O)O
1024,5491577,"(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-(carboxymethoxyimino)acetyl]amino]-3-ethenyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid;trihydrate",C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OCC(=O)O)/C3=CSC(=N3)N)SC1)C(=O)O.O.O.O
1025,5492073,"tert-butyl 2-[2-[(2S,3S)-3-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-2-methyl-4-oxoazetidin-1-yl]oxyacetyl]oxyacetate",C[C@H]1[C@@H](C(=O)N1OCC(=O)OCC(=O)OC(C)(C)C)NC(=O)/C(=N\OC)/C2=CSC(=N2)N
1026,6436058,"(11Z,13E)-6-[5-(4,5-dihydroxy-4,6-dimethyloxan-2-yl)oxy-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-16-ethyl-4-hydroxy-15-[(5-hydroxy-3,4-dimethoxy-6-methyloxan-2-yl)oxymethyl]-7-(2-hydroxyethyl)-5,9,13-trimethyl-1-oxacyclohexadeca-11,13-diene-2,10-dione",CCC1C(/C=C(/C=C\C(=O)C(CC(C(C(C(CC(=O)O1)O)C)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CCO)C)\C)COC4C(C(C(C(O4)C)O)OC)OC
1027,6438394,"(E,2S,3R,4R)-2-amino-3,4-dihydroxy-2-(hydroxymethyl)-14-oxoicos-6-enoic acid",CCCCCCC(=O)CCCCCC/C=C/C[C@H]([C@@H]([C@@](CO)(C(=O)O)N)O)O
1028,6445460,"[6-[6-[[(14E)-7-acetyloxy-13-hydroxy-8-methoxy-3,12-dimethyl-5-oxo-10-(2-oxoethyl)-4,17-dioxabicyclo[14.1.0]heptadec-14-en-9-yl]oxy]-4-(dimethylamino)-5-hydroxy-2-methyloxan-3-yl]oxy-4-hydroxy-2,4-dimethyloxan-3-yl] 3-methylbutanoate",CC1CC(C(C(C(CC(=O)OC(CC2C(O2)/C=C/C1O)C)OC(=O)C)OC)OC3C(C(C(C(O3)C)OC4CC(C(C(O4)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O
1029,6450280,"(2S)-N-[(2S)-1-[[(2S)-1-[[1-[[(2S)-1-[[(2S)-1-[[1-[[1-[(4-amino-4-oxobutyl)amino]-2-methyl-1-oxopropan-2-yl]amino]-2-methyl-1-oxopropan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-2-methyl-1-oxopropan-2-yl]amino]-3-hydroxy-4-methyl-1-oxopentan-2-yl]amino]-6-hydroxy-4-methyl-1,8-dioxodecan-2-yl]-4-methyl-1-[(E,4S)-4-methylhex-2-enoyl]pyrrolidine-2-carboxamide",CC[C@H](C)/C=C/C(=O)N1CC(C[C@H]1C(=O)N[C@@H](CC(C)CC(CC(=O)CC)O)C(=O)N[C@@H](C(C(C)C)O)C(=O)NC(C)(C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NCCCC(=O)N)C
1030,6445534,"(1S,2R,3R,6E,8S,9S,12S,14E,16S)-12-hydroxy-2-[[(2R,3R,4R,5R,6R)-5-hydroxy-3,4-dimethoxy-6-methyloxan-2-yl]oxymethyl]-9-[(2S,3R,4S,6R)-3-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-3,8,12-trimethyl-4,17-dioxabicyclo[14.1.0]heptadeca-6,14-diene-5,13-dione",C[C@@H]1C[C@@H]([C@H]([C@@H](O1)O[C@H]2CC[C@](C(=O)/C=C/[C@H]3[C@@H](O3)[C@@H]([C@H](OC(=O)/C=C/[C@@H]2C)C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC)(C)O)O)OC
1031,57347513,"(3R,4S,5S,6R,7R,9R,11S,12R,13S,14R)-6-[(2S,3R,4S,6R)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-14-ethyl-7,12,13-trihydroxy-10-hydroxyimino-4-[(2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl]oxy-3,5,7,9,11,13-hexamethyl-oxacyclotetradecan-2-one",CC[C@@H]1[C@@]([C@@H]([C@H](C(=NO)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O
1032,57396736,"(1R,2R,5R,8R,9S,10S)-5-ethenyl-2,8,9-trihydroxy-5,11,11-trimethyl-16-oxatetracyclo[7.5.2.01,10.02,7]hexadec-6-en-15-one",C[C@@]1(CC[C@]2(C(=C1)[C@H]([C@@]3([C@@H]4[C@@]2(CCCC4(C)C)C(=O)O3)O)O)O)C=C
1033,11754987,"(2R,3S,4S,5R,6R)-2-(aminomethyl)-6-[(1R,2R,3S,4R,6S)-4,6-diamino-3-[(2R,3R,4R,5R)-3,5-dihydroxy-5-methyl-4-(methylamino)oxan-2-yl]oxy-2-hydroxycyclohexyl]oxyoxane-3,4,5-triol",C[C@@]1(CO[C@@H]([C@@H]([C@H]1NC)O)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)O)N)N)O
1034,146160407,"(1S,2R,18R,19R,22S,25R,28R)-48-[(2S,3R,4S,5S,6R)-3-[(2S,4S,5S,6S)-4-amino-5-hydroxy-4,6-dimethyloxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-22-(2-amino-2-oxoethyl)-5,15-dichloro-2,18,32,35,37-pentahydroxy-19-[[(2R)-4-methyl-2-(methylamino)pentanoyl]amino]-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentazaoctacyclo[26.14.2.23,6.214,17.18,12.129,33.010,25.034,39]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34(39),35,37,46,49-pentadecaene-40-carboxylic acid",C[C@H]1[C@H]([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)(C)N)O
1035,25242512,"(1S,2R,5S,7R,8R,9R,11R,13R,14R)-15-[4-[4-(3-aminophenyl)triazol-1-yl]butyl]-8-[(2S,3R,4S,6R)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-2-ethyl-5-fluoro-9-methoxy-1,5,7,9,11,13-hexamethyl-3,17-dioxa-15-azabicyclo[12.3.0]heptadecane-4,6,12,16-tetrone",CC[C@@H]1[C@@]2([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H](C(=O)[C@](C(=O)O1)(C)F)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=N4)C5=CC(=CC=C5)N)C
1036,54715349,"(4S,4aS,5aS,6S,12aR)-7-chloro-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide;sulfuric acid",C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O.OS(=O)(=O)O
1037,54675785,"(4S,4aR,5S,5aR,12aR)-4-(dimethylamino)-1,5,10,11,12a-pentahydroxy-6-methylidene-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide",CN(C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O
1038,54684461,"(4S,4aR,5S,5aR,6R,12aR)-4-(dimethylamino)-1,5,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide;hydrate",C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.O
1039,54685925,"(4S,4aS,5aR,12aR)-4,7-bis(dimethylamino)-1,10,11,12a-tetrahydroxy-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide;hydrochloride",CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C.Cl
1040,54726192,"(4S,4aS,5aR,12aR)-4-(dimethylamino)-7-fluoro-1,10,11,12a-tetrahydroxy-3,12-dioxo-9-[(2-pyrrolidin-1-ylacetyl)amino]-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide",CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=C(C(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)NC(=O)CN5CCCC5)F
1041,54688693,"(4S,4aS,5aR,12aR)-9-amino-4-(dimethylamino)-1,10,11,12a-tetrahydroxy-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide",CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(=C(C=C4)N)O)C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O
1042,54693001,"2-[[(4S,4aS,5aS,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carbonyl]amino]-2-[4-(2-hydroxyethyl)piperazin-1-yl]acetic acid",C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NC(C(=O)O)N5CCN(CC5)CCO)N(C)C)O
1043,54707177,"(2S)-6-[[[(4S,4aS,5aS,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carbonyl]amino]methylamino]-2-aminohexanoic acid",C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NCNCCCC[C@@H](C(=O)O)N)N(C)C)O
1044,6915944,"(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-hydroxyiminoacetyl]amino]-3-ethenyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\O)/C3=CSC(=N3)N)SC1)C(=O)O
1045,6917880,"(1R,3S,5R,8R,10R,11S,12S,13R,14S)-5-butyl-8,12,14-trihydroxy-11,13-bis(methylamino)-2,4,9-trioxatricyclo[8.4.0.03,8]tetradecan-7-one;sulfuric acid;pentahydrate",CCCC[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)NC)O)NC)O)O.O.O.O.O.O.OS(=O)(=O)O
1046,6917992,"(1S,2R,18R,19R,22S,25R,28R,40R)-48-[(2S,3R,4S,5S,6R)-3-[(2S,4S,5S,6S)-4-amino-5-hydroxy-4,6-dimethyloxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-22-(2-amino-2-oxoethyl)-5,15-dichloro-2,18,32,35,37-pentahydroxy-19-[[(2R)-4-methyl-2-(methylamino)pentanoyl]amino]-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentazaoctacyclo[26.14.2.23,6.214,17.18,12.129,33.010,25.034,39]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34(39),35,37,46,49-pentadecaene-40-carboxylic acid",C[C@H]1[C@H]([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)[C@@H](NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)(C)N)O
1047,6918120,"N-[(3S,6S,9S,11R,15S,18S,20R,21R,24S,25S,26S)-6-[(1S,2S)-1,2-dihydroxy-2-(4-hydroxyphenyl)ethyl]-11,20,21,25-tetrahydroxy-3,15-bis[(1R)-1-hydroxyethyl]-26-methyl-2,5,8,14,17,23-hexaoxo-1,4,7,13,16,22-hexazatricyclo[22.3.0.09,13]heptacosan-18-yl]-4-octoxybenzamide",CCCCCCCCOC1=CC=C(C=C1)C(=O)N[C@H]2C[C@H]([C@H](NC(=O)[C@@H]3[C@H]([C@H](CN3C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]4C[C@H](CN4C(=O)[C@@H](NC2=O)[C@@H](C)O)O)[C@@H]([C@H](C5=CC=C(C=C5)O)O)O)[C@@H](C)O)C)O)O)O
1048,6913994,"[(1E,3R,4R,6R,7Z,9Z,11E)-3,6,13-trihydroxy-3-methyl-1-[(2R)-6-oxo-2,3-dihydropyran-2-yl]trideca-1,7,9,11-tetraen-4-yl] dihydrogen phosphate",C[C@@](/C=C/[C@H]1CC=CC(=O)O1)([C@@H](C[C@H](/C=C\C=C/C=C/CO)O)OP(=O)(O)O)O
1049,6918218,"(5-methyl-2-oxo-1,3-dioxol-4-yl)methyl (5R,6S)-6-[(1R)-1-hydroxyethyl]-7-oxo-3-[(2R)-oxolan-2-yl]-4-thia-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylate",CC1=C(OC(=O)O1)COC(=O)C2=C(S[C@H]3N2C(=O)[C@@H]3[C@@H](C)O)[C@H]4CCCO4
1050,6858005,"(1'R,2R,3S,4'S,6S,8'R,10'E,12'S,13'S,14'E,16'E,20'R,21'R,24'S)-21',24'-dihydroxy-12'-[(2R,4S,5S,6S)-5-[(2S,4S,5S,6S)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-3,11',13',22'-tetramethyl-2-propan-2-ylspiro[2,3-dihydropyran-6,6'-3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene]-2'-one",C[C@H]1/C=C/C=C/2\CO[C@H]3[C@@]2([C@@H](C=C([C@H]3O)C)C(=O)O[C@H]4C[C@@H](C/C=C(/[C@H]1O[C@H]5C[C@@H]([C@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O)OC)OC)\C)O[C@]7(C4)C=C[C@@H]([C@H](O7)C(C)C)C)O
1051,6918095,"(5R,6S)-6-[(1R)-1-hydroxyethyl]-7-oxo-3-[(3S)-1-oxothiolan-3-yl]sulfanyl-4-thia-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid",C[C@H]([C@@H]1[C@@H]2N(C1=O)C(=C(S2)S[C@H]3CCS(=O)C3)C(=O)O)O
1052,92045060,"2-[(4R,5S,6S,7R,9R,11E,13E,15R,16R)-6-[(2R,3R,4R,5S,6R)-4-(dimethylamino)-5-[(2S,4R,5S,6S)-5-[(4-fluorophenyl)methoxy]-4-hydroxy-4,6-dimethyloxan-2-yl]oxy-3-hydroxy-6-methyloxan-2-yl]oxy-16-ethyl-4-hydroxy-15-[[(2R,3R,4R,5R,6R)-5-hydroxy-3,4-dimethoxy-6-methyloxan-2-yl]oxymethyl]-5,9,13-trimethyl-2,10-dioxo-1-oxacyclohexadeca-11,13-dien-7-yl]acetaldehyde",CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)OCC4=CC=C(C=C4)F)(C)O)N(C)C)O)CC=O)C)\C)CO[C@H]5[C@@H]([C@@H]([C@@H]([C@H](O5)C)O)OC)OC
1053,135462992,"methyl (7E,9Z,11R,12R,13R,14R,15R,16R,17S,18R,19R,20E)-2-acetyloxy-12,14,16,18,19,31-hexahydroxy-3,7,11,13,17,19,21,27-octamethyl-6,28-dioxo-23,25-dioxa-5-azatetracyclo[20.7.1.14,29.026,30]hentriaconta-1,3,7,9,20,22(30),26,29(31)-octaene-15-carboxylate",C[C@@H]1/C=C\C=C(\C(=O)NC2=C(C(=C3C(=C2O)C(=O)C(=C4C3=C(/C(=C/[C@@]([C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@@H]1O)C)O)C(=O)OC)O)C)O)(C)O)/C)OCO4)C)OC(=O)C)C)/C
1054,136041715,"[(3S)-1-[[(2R,3R,4S,5R,6R)-2-[[(3aS,7R,7aS)-7-hydroxy-4-oxo-1,3a,5,6,7,7a-hexahydroimidazo[4,5-c]pyridin-3-ium-2-yl]amino]-5-carbamoyloxy-4-hydroxy-6-(hydroxymethyl)oxan-3-yl]amino]-6-azaniumyl-1-oxohexan-3-yl]azanium",C1[C@H]([C@@H]2[C@@H](C(=O)N1)[NH+]=C(N2)N[C@H]3[C@@H]([C@@H]([C@H]([C@H](O3)CO)OC(=O)N)O)NC(=O)C[C@H](CCC[NH3+])[NH3+])O
1055,135565706,"(3S)-3-[(2R,3R,4S,5R,6R)-5-[3-[(2R)-2-acetamido-2-carboxyethyl]sulfanyl-2-[[(2R)-2-acetamido-2-carboxyethyl]sulfanylcarbothioylamino]butanoyl]oxy-6-(acetyloxymethyl)-3-hydroxy-4-[(2R,4S,5S,6S)-5-hydroxy-4-methoxy-6-methyl-5-[(1S)-1-(2-methylpropanoyloxy)ethyl]oxan-2-yl]oxyoxan-2-yl]-2,3-dihydroxy-6-imino-5-oxocyclohexene-1-carboxylic acid",C[C@H]1[C@@]([C@H](C[C@@H](O1)O[C@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)C(C(C)SC[C@@H](C(=O)O)NC(=O)C)NC(=S)SC[C@@H](C(=O)O)NC(=O)C)COC(=O)C)[C@]3(CC(=O)C(=N)C(=C3O)C(=O)O)O)O)OC)([C@H](C)OC(=O)C(C)C)O
1056,135564597,"(3S)-3,6-diamino-N-[[(2S,5S,8Z,11S,15S)-15-amino-11-[(4R)-2-amino-1,4,5,6-tetrahydropyrimidin-4-yl]-8-[(carbamoylamino)methylidene]-2-(hydroxymethyl)-3,6,9,12,16-pentaoxo-1,4,7,10,13-pentazacyclohexadec-5-yl]methyl]hexanamide",C1CNC(=N[C@H]1[C@H]2C(=O)NC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N/C(=C\NC(=O)N)/C(=O)N2)CNC(=O)C[C@H](CCCN)N)CO)N)N
1057,135564901,"sodium;tris((4S,4aR,5S,5aR,6R,12aR)-4-(dimethylamino)-1,5,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide);dioxido(oxo)phosphanium;phosphenic acid",C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.O[P+](=O)[O-].O[P+](=O)[O-].O[P+](=O)[O-].[O-][P+](=O)[O-].[Na+]
1058,135565949,"sodium;pentakis((4S,4aS,5aS,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide);dioxido(oxo)phosphanium;phosphenic acid",C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.O[P+](=O)[O-].O[P+](=O)[O-].O[P+](=O)[O-].O[P+](=O)[O-].O[P+](=O)[O-].[O-][P+](=O)[O-].[Na+]
1059,135509117,"(2S)-N-[(2E,4E,6S,7R)-7-[(2S,3S,4R,5R)-3,4-dihydroxy-5-[(1E,3E,5E)-7-(4-hydroxy-1-methyl-2-oxo-3-pyridinyl)-6-methyl-7-oxohepta-1,3,5-trienyl]oxolan-2-yl]-6-methoxy-5-methylocta-2,4-dienyl]-2-[(2R,3R,4R,6S)-2,3,4-trihydroxy-5,5-dimethyl-6-[(1E,3Z)-penta-1,3-dienyl]oxan-2-yl]butanamide",CC[C@H](C(=O)NC/C=C/C=C(\C)/[C@H]([C@@H](C)[C@H]1[C@H]([C@H]([C@H](O1)/C=C/C=C/C=C(\C)/C(=O)C2=C(C=CN(C2=O)C)O)O)O)OC)[C@@]3([C@@H]([C@@H](C([C@@H](O3)/C=C/C=C\C)(C)C)O)O)O
1060,135448994,2-amino-7-hydroxy-1H-purin-6-one,C1=NC2=C(N1O)C(=O)NC(=N2)N
1061,135483770,"(3S)-3,6-diamino-N-[[(2S,5S,8E,11S,15S)-15-amino-11-[(4R)-2-amino-1,4,5,6-tetrahydropyrimidin-4-yl]-8-[(carbamoylamino)methylidene]-2-(hydroxymethyl)-3,6,9,12,16-pentaoxo-1,4,7,10,13-pentazacyclohexadec-5-yl]methyl]hexanamide;(3S)-3,6-diamino-N-[[(2S,5S,8E,11S,15S)-15-amino-11-[(4R)-2-amino-1,4,5,6-tetrahydropyrimidin-4-yl]-8-[(carbamoylamino)methylidene]-2-methyl-3,6,9,12,16-pentaoxo-1,4,7,10,13-pentazacyclohexadec-5-yl]methyl]hexanamide",C[C@H]1C(=O)N[C@H](C(=O)N/C(=C/NC(=O)N)/C(=O)N[C@H](C(=O)NC[C@@H](C(=O)N1)N)[C@H]2CCNC(=N2)N)CNC(=O)C[C@H](CCCN)N.C1CNC(=N[C@H]1[C@H]2C(=O)NC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N/C(=C/NC(=O)N)/C(=O)N2)CNC(=O)C[C@H](CCCN)N)CO)N)N
1062,135804001,"(2S,3S)-3-[[(2Z)-2-(2-amino-1,3-thiazol-3-ium-4-yl)-2-(2-carboxypropan-2-yloxyimino)acetyl]amino]-2-methyl-4-oxoazetidine-1-sulfonate;(2S)-2,6-diaminohexanoic acid",C[C@H]1[C@@H](C(=O)N1S(=O)(=O)[O-])NC(=O)/C(=N\OC(C)(C)C(=O)O)/C2=CSC(=[NH+]2)N.C(CCN)C[C@@H](C(=O)O)N
1063,135413544,"(6R,7R)-7-[[(2Z)-2-(5-amino-1,2,4-thiadiazol-3-yl)-2-hydroxyiminoacetyl]amino]-3-[(E)-[1-[(3R)-1-[(5-methyl-2-oxo-1,3-dioxol-4-yl)methoxycarbonyl]pyrrolidin-3-yl]-2-oxopyrrolidin-3-ylidene]methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",CC1=C(OC(=O)O1)COC(=O)N2CC[C@H](C2)N3CC/C(=C\C4=C(N5[C@@H]([C@@H](C5=O)NC(=O)/C(=N\O)/C6=NSC(=N6)N)SC4)C(=O)O)/C3=O
